PartitionKey,RowKey,Timestamp,ChainId,ChainName,Kardex,StoreId,StoreName,Address,City,Zipcode,Active,Phone,CvrNumber,ValidFrom,MondayFrom,MondayTo,TuesdayFrom,TuesdayTo,WednesdayFrom,WednesdayTo,ThursdayFrom,ThursdayTo,FridayFrom,FridayTo,SaturdayFrom,SaturdayTo,SundayFrom,SundayTo
407,20000101,2017-08-11T12:23:36.492Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,12:00,20:00
407,20171220,2017-12-19T15:23:38.061Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2017-12-20T00:00:00.000Z,08:00,14:00,08:00,14:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,12:00,14:00
407,20171228,2017-12-28T09:23:37.102Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2017-12-28T00:00:00.000Z,11:00,18:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,15:00
407,20180515,2018-05-15T09:23:37.054Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2018-05-15T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
407,20181219,2018-12-19T09:23:37.584Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2018-12-19T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
407,20181221,2018-12-20T12:23:36.723Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2018-12-21T00:00:00.000Z,07:30,14:00,07:30,14:00,07:30,14:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
407,20190101,2018-12-31T13:23:37.453Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2019-01-01T00:00:00.000Z,07:30,15:00,12:00,18:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
407,20190102,2019-01-02T10:23:37.233Z,3,SuperBrugsen,2704,407,SuperBrugsen Spentrup,Stationsvej 2,SPENTRUP,8981,true,86477011,17165518,2019-01-02T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
408,20000101,2017-08-11T12:23:45.316Z,4,Dagli'Brugsen,2748,408,Dagli'Brugsen Thorsager,Thorsgade 26,RØNDE,8410,true,86379100,39184710,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
408,20171123,2017-11-22T22:23:40.036Z,4,Dagli'Brugsen,2748,408,Dagli'Brugsen Thorsager,Ryomvej 44,RØNDE,8410,true,86379100,39184710,2017-11-23T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
408,20171206,2017-12-05T12:23:38.134Z,4,Dagli'Brugsen,2748,408,Dagli'Brugsen Thorsager,Ryomvej 44,RØNDE,8410,true,86379100,39184710,2017-12-06T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
409,20000101,2017-08-11T12:23:47.950Z,4,Dagli'Brugsen,6243,409,Dagli'Brugsen Østerbro,Ollerup Bytorv 1,VESTER-SKERNINGE,5762,true,62241035,21794228,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
41,20000101,2017-08-11T12:23:39.566Z,3,SuperBrugsen,8261,41,SuperBrugsen Hellerup,Strandvejen 169a,HELLERUP,2900,true,39484010,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
41,20180403,2018-04-03T07:23:35.861Z,3,SuperBrugsen,8261,41,SuperBrugsen Hellerup,Strandvejen 169a,HELLERUP,2900,true,39484010,26259495,2018-04-03T00:00:00.000Z,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45
410,20000101,2017-08-11T12:24:00.297Z,4,Dagli'Brugsen,7044,410,Dagli'Brugsen Dybvad,Markedsvej 14,DYBVAD,9352,true,98864322,34919410,2000-01-01T00:00:00.000Z,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00
412,20000101,2017-08-11T12:24:08.996Z,3,SuperBrugsen,6720,412,SuperBrugsen Søndersø,Toftekær 4,SØNDERSØ,5471,true,64891017,41312319,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
"413,20000101,2017-08-11T12:23:45.217Z,4,Dagli'Brugsen,2608,413,Dagli'Brugsen Pindstrup,""Storegade 62, Pindstrup"",RYOMGÅRD,8550,true,86396014,57835818,2000-01-01T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00"
"413,20171221,2017-12-21T10:23:41.750Z,4,Dagli'Brugsen,2608,413,Dagli'Brugsen Pindstrup,""Storegade 62, Pindstrup"",RYOMGÅRD,8550,true,86396014,57835818,2017-12-21T00:00:00.000Z,08:00,18:00,08:00,18:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,14:00"
"413,20190210,2019-02-10T06:23:37.478Z,4,Dagli'Brugsen,2608,413,Dagli'Brugsen Pindstrup,""Storegade 62, Pindstrup"",RYOMGÅRD,8550,true,86396014,57835818,2019-02-10T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00"
414,20000101,2017-08-11T12:23:56.021Z,2,Kvickly,5278,414,Kvickly Lemvig,Konsul Andersensgade 3b,LEMVIG,7620,true,96634400,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
414,20171205,2017-12-05T07:23:38.067Z,2,Kvickly,5278,414,Kvickly Lemvig,Konsul Andersensgade 3b,LEMVIG,7620,true,96634400,26259495,2017-12-05T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,Lukket,Lukket
414,20171206,2017-12-06T10:23:36.692Z,2,Kvickly,5278,414,Kvickly Lemvig,Konsul Andersensgade 3b,LEMVIG,7620,true,96634400,26259495,2017-12-06T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
414,20180810,2018-08-09T13:23:37.358Z,2,Kvickly,5278,414,Kvickly Lemvig,Konsul Andersensgade 3b,LEMVIG,7620,true,96634400,26259495,2018-08-10T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"415,20000101,2017-08-11T12:23:56.301Z,3,SuperBrugsen,6104,415,SuperBrugsen Højby (Fyn),""Højbyvej 48, Højby"",ODENSE S,5260,true,63955000,35085211,2000-01-01T00:00:00.000Z,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,18:00,07:00,18:00"
417,20000101,2017-08-11T12:23:38.333Z,3,SuperBrugsen,6217,417,SuperBrugsen Tommerup St.,Tallerupvej 16,TOMMERUP,5690,true,64761418,62342218,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
417,20180102,2018-01-02T11:23:39.475Z,3,SuperBrugsen,6217,417,SuperBrugsen Tommerup St.,Tallerupvej 16,TOMMERUP,5690,true,64761418,62342218,2018-01-02T00:00:00.000Z,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,18:00,07:00,18:00
417,20181230,2018-12-30T10:23:36.899Z,3,SuperBrugsen,6217,417,SuperBrugsen Tommerup St.,Tallerupvej 16,TOMMERUP,5690,true,64761418,62342218,2018-12-30T00:00:00.000Z,07:00,14:00,Lukket,Lukket,07:00,19:00,07:00,19:00,07:00,19:00,07:00,18:00,07:00,18:00
417,20190108,2019-01-07T14:23:38.723Z,3,SuperBrugsen,6217,417,SuperBrugsen Tommerup St.,Tallerupvej 16,TOMMERUP,5690,true,64761418,62342218,2019-01-08T00:00:00.000Z,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,18:00,07:00,18:00
418,20000101,2017-08-11T12:23:55.362Z,3,SuperBrugsen,7126,418,SuperBrugsen Løkken,Jyllandsgade 11,LØKKEN,9480,true,98991045,13304017,2000-01-01T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00
418,20170820,2017-08-19T19:23:35.716Z,3,SuperBrugsen,7126,418,SuperBrugsen Løkken,Jyllandsgade 11,LØKKEN,9480,true,98991045,13304017,2017-08-20T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
418,20170905,2017-09-04T22:23:38.009Z,3,SuperBrugsen,7125,418,SuperBrugsen Løkken,Jyllandsgade 11,LØKKEN,9480,false,98991045,13304017,2017-09-05T00:00:00.000Z,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,08:00,16:00,Lukket,Lukket
418,20170913,2017-09-13T08:23:36.151Z,3,SuperBrugsen,7125,418,SuperBrugsen Løkken,Jyllandsgade 11,LØKKEN,9480,true,98991045,13304017,2017-09-13T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
418,20170929,2017-09-29T08:23:36.020Z,3,SuperBrugsen,7125,418,SuperBrugsen Løkken,Jyllandsgade 11,LØKKEN,9480,true,98991045,13304017,2017-09-29T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
418,20180813,2018-08-12T18:23:37.453Z,3,SuperBrugsen,7125,418,SuperBrugsen Løkken,Jyllandsgade 11,LØKKEN,9480,true,98991045,13304017,2018-08-13T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00
419,20000101,2017-08-11T12:24:08.469Z,4,Dagli'Brugsen,7250,419,Dagli'Brugsen Øster Hornum,Nibevej 189,STØVRING,9530,true,98385015,60993416,2000-01-01T00:00:00.000Z,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00
42,20000101,2017-08-11T12:23:43.941Z,2,Kvickly,6450,42,Kvickly Skibhusvej,Skibhusvej 70a,ODENSE C,5000,true,65472200,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
42,20180820,2018-08-19T16:23:38.506Z,2,Kvickly,6450,42,Kvickly Skibhusvej,Skibhusvej 70a,ODENSE C,5000,true,65472200,26259495,2018-08-20T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"420,20000101,2017-08-11T12:23:45.387Z,4,Dagli'Brugsen,2835,420,Dagli'Brugsen Lund,""Silkeborgvej 199, Lund"",HORSENS,8700,true,75654005,41553510,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00"
"420,20171207,2017-12-07T06:23:37.743Z,4,Dagli'Brugsen,2835,420,Dagli'Brugsen Lund,""Silkeborgvej 199, Lund"",HORSENS,8700,true,75654005,41553510,2017-12-07T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00"
421,20000101,2017-08-11T12:24:07.797Z,4,Dagli'Brugsen,4010,421,Dagli'Brugsen Fårevejle,Adelers Alle 146,FÅREVEJLE,4540,true,59653060,69841414,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
422,20000101,2017-08-11T12:23:46.309Z,4,Dagli'Brugsen,4218,422,Dagli'Brugsen Kirke Stillinge,Stillingevej 45,SLAGELSE,4200,true,58547015,66948013,2000-01-01T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,18:00,08:00,18:00
423,20000101,2017-08-11T12:23:46.729Z,4,Dagli'Brugsen,4526,423,Dagli'Brugsen Undløse,Østergårdsvej 2,TØLLØSE,4340,true,59189004,70369419,2000-01-01T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00
424,20000101,2017-08-11T12:23:56.082Z,2,Kvickly,8200,424,Kvickly Allerød,M.D. Madsensvej 21,ALLERØD,3450,true,48172085,14078118,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,18:00,08:00,18:00
"425,20000101,2017-08-11T12:24:07.279Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2000-01-01T00:00:00.000Z,08:00,19:00,08:00,19:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00"
"425,20170812,2017-08-11T17:23:34.544Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2017-08-12T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,07:30,21:00,07:30,21:00"
"425,20170820,2017-08-20T05:23:39.058Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2017-08-20T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00"
"425,20171023,2017-10-23T09:23:34.563Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2017-10-23T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,14:00,08:00,14:00"
"425,20171222,2017-12-22T06:23:38.114Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2017-12-22T00:00:00.000Z,08:00,14:00,08:00,14:00,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,12:00"
"425,20171231,2017-12-30T14:23:37.632Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2017-12-31T00:00:00.000Z,10:00,16:00,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,14:00,08:00,14:00"
"425,20180208,2018-02-07T13:23:36.797Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-02-08T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,14:00,08:00,14:00"
"425,20180327,2018-03-27T08:23:36.587Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-03-27T00:00:00.000Z,08:00,14:00,08:00,17:30,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00"
"425,20180403,2018-04-03T06:23:35.680Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-04-03T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,14:00,08:00,14:00"
"425,20180427,2018-04-26T14:23:38.127Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-04-27T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,19:00,08:00,19:00,08:00,19:00"
"425,20180503,2018-05-02T14:23:36.883Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-05-03T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,16:00,08:00,16:00"
"425,20180509,2018-05-09T07:23:39.404Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-05-09T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00"
"425,20180701,2018-07-01T10:23:36.938Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-07-01T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00"
"425,20180812,2018-08-11T12:23:37.379Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-08-12T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,07:30,19:00"
"425,20180813,2018-08-12T12:23:37.390Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-08-13T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00"
"425,20180910,2018-09-10T08:23:38.869Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-09-10T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,16:00,08:00,16:00"
"425,20181022,2018-10-21T14:23:38.346Z,4,Dagli'Brugsen,2123,425,Dagli'Brugsen Ballen,""Havnevej 12, Ballen"",SAMSØ,8305,true,86591577,35476628,2018-10-22T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,14:00,08:00,14:00"
"426,20000101,2017-08-11T12:23:45.177Z,4,Dagli'Brugsen,2528,426,Dagli'Brugsen Mårup,""Svenskgyden 3, Mårup"",SAMSØ,8305,true,86596054,35537228,2000-01-01T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00"
"426,20170815,2017-08-14T15:23:36.055Z,4,Dagli'Brugsen,2528,426,Dagli'Brugsen Mårup,""Svenskgyden 3, Mårup"",SAMSØ,8305,true,86596054,35537228,2017-08-15T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00"
"426,20171023,2017-10-23T07:23:38.222Z,4,Dagli'Brugsen,2528,426,Dagli'Brugsen Mårup,""Svenskgyden 3, Mårup"",SAMSØ,8305,true,86596054,35537228,2017-10-23T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,14:00,08:00,14:00"
"426,20180324,2018-03-23T17:23:36.097Z,4,Dagli'Brugsen,2528,426,Dagli'Brugsen Mårup,""Svenskgyden 3, Mårup"",SAMSØ,8305,true,86596054,35537228,2018-03-24T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00"
"426,20180702,2018-07-02T08:23:37.668Z,4,Dagli'Brugsen,2528,426,Dagli'Brugsen Mårup,""Svenskgyden 3, Mårup"",SAMSØ,8305,true,86596054,35537228,2018-07-02T00:00:00.000Z,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00"
"426,20180805,2018-08-05T08:23:37.346Z,4,Dagli'Brugsen,2528,426,Dagli'Brugsen Mårup,""Svenskgyden 3, Mårup"",SAMSØ,8305,true,86596054,35537228,2018-08-05T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00"
"426,20181022,2018-10-22T07:23:37.749Z,4,Dagli'Brugsen,2528,426,Dagli'Brugsen Mårup,""Svenskgyden 3, Mårup"",SAMSØ,8305,true,86596054,35537228,2018-10-22T00:00:00.000Z,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,14:00,08:00,14:00"
427,20000101,2017-08-11T12:23:59.757Z,4,Dagli'Brugsen,3699,427,LokalBrugsen Visby,Høybergvej 1,BREDEBRO,6261,true,74783150,54246315,2000-01-01T00:00:00.000Z,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00
429,20000101,2017-08-11T12:24:00.149Z,4,Dagli'Brugsen,6237,429,LokalBrugsen Vester Hæsinge,Birkevej 57,BROBY,5672,true,62631074,59143913,2000-01-01T00:00:00.000Z,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00
429,20171012,2017-10-11T21:23:36.622Z,4,Dagli'Brugsen,6237,429,LokalBrugsen Vester Hæsinge,Birkevej 57,BROBY,5672,false,62631074,59143913,2017-10-12T00:00:00.000Z,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00
43,20000101,2017-08-11T12:23:39.648Z,3,SuperBrugsen,8354,43,Trørød Vinhandel,Trørødvej 62,VEDBÆK,2950,false,45890031,20595612,2000-01-01T00:00:00.000Z,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,08:00,16:00,Lukket,Lukket
430,20000101,2017-08-11T12:24:08.229Z,4,Dagli'Brugsen,6360,430,Dagli'Brugsen Bagenkop,Østergade 2 A,BAGENKOP,5935,true,62561205,45017516,2000-01-01T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00
431,20000101,2017-08-11T12:23:55.842Z,3,SuperBrugsen,6517,431,SuperBrugsen Knarreborg,Skolevej 2,TOMMERUP,5690,true,64761535,58686417,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
431,20180524,2018-05-24T07:23:35.922Z,3,SuperBrugsen,6517,431,SuperBrugsen Knarreborg,Skolevej 2,TOMMERUP,5690,true,64761535,58686417,2018-05-24T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
432,20000101,2017-08-11T12:23:48.390Z,4,Dagli'Brugsen,7130,432,Dagli'Brugsen Mou,Dokkedalvej 2,STORVORDE,9280,true,98311004,34835411,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
432,20170915,2017-09-15T08:23:39.398Z,4,Dagli'Brugsen,7130,432,Dagli'Brugsen Mou,Dokkedalvej 2,STORVORDE,9280,true,98311004,34835411,2017-09-15T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
433,20000101,2017-08-11T12:24:00.457Z,4,Dagli'Brugsen,7451,433,Dagli'Brugsen Gjerlev,Hammergårdsvej 2,GJERLEV J,8983,true,86474004,44389819,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
433,20171223,2017-12-22T16:23:37.234Z,4,Dagli'Brugsen,7451,433,Dagli'Brugsen Gjerlev,Hammergårdsvej 2,GJERLEV J,8983,true,86474004,44389819,2017-12-23T00:00:00.000Z,Lukket,Lukket,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,12:00
433,20181224,2018-12-24T08:23:37.057Z,4,Dagli'Brugsen,7451,433,Dagli'Brugsen Gjerlev,Hammergårdsvej 2,GJERLEV J,8983,true,86474004,44389819,2018-12-24T00:00:00.000Z,07:00,12:00,Lukket,Lukket,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
433,20190122,2019-01-21T13:23:39.173Z,4,Dagli'Brugsen,7451,433,Dagli'Brugsen Gjerlev,Hammergårdsvej 2,GJERLEV J,8983,true,86474004,44389819,2019-01-22T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
434,20000101,2017-08-11T12:24:01.040Z,4,Dagli'Brugsen,3238,434,Dagli'Brugsen Gredstedbro,Andelsgade 4,GREDSTEDBRO,6771,true,75431030,26259495,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
434,20180930,2018-09-30T08:23:38.150Z,4,Dagli'Brugsen,3238,434,Dagli'Brugsen Gredstedbro,Andelsgade 4,GREDSTEDBRO,6771,true,75431030,26259495,2018-09-30T00:00:00.000Z,07:00,19:45,07:00,19:45,07:00,19:45,07:00,19:45,07:00,19:45,07:00,19:30,07:00,19:45
434,20181120,2018-11-19T16:23:38.501Z,4,Dagli'Brugsen,3238,434,Dagli'Brugsen Gredstedbro,Andelsgade 4,GREDSTEDBRO,6771,true,75431030,26259495,2018-11-20T00:00:00.000Z,07:00,19:45,07:00,19:45,07:00,19:45,07:00,19:45,07:00,19:45,07:00,19:45,07:00,19:45
435,20000101,2017-08-11T12:23:43.171Z,2,Kvickly,1680,435,Kvickly Amager,Amagerbrogade 266,KØBENHAVN S,2300,true,32464100,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
435,20180903,2018-09-03T06:23:36.937Z,2,Kvickly,1680,435,Kvickly Amager,Amagerbrogade 266,KØBENHAVN S,2300,false,32464100,26259495,2018-09-03T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
